,Latitude,Lat,Longitude,Lon,Altitude,CommandTX,Roll,Pitch,Yaw
28626,3503.8608,N,8508.8965,W,245.0,0,0.38,11.66,200.07
28627,3503.8608,N,8508.8965,W,245.0,0,0.37,11.65,200.04
28628,3503.8608,N,8508.8965,W,245.0,0,0.36,11.65,200.04
28629,3503.8606,N,8508.8965,W,244.9,0,0.41,11.65,200.04
28630,3503.8606,N,8508.8965,W,244.9,0,0.39,11.67,199.96
28631,3503.8606,N,8508.8965,W,244.9,0,0.39,11.65,199.89
28632,3503.8606,N,8508.8965,W,244.9,0,0.38,11.66,199.95
28633,3503.8606,N,8508.8965,W,244.9,0,0.38,11.66,199.89
28634,3503.8606,N,8508.8965,W,244.9,0,0.36,11.68,199.92
28635,3503.8604,N,8508.8955,W,244.9,0,0.38,11.65,200.03
28636,3503.8604,N,8508.8955,W,244.9,0,0.41,11.64,199.98
28637,3503.8601,N,8508.8965,W,244.9,0,0.39,11.66,199.84
28638,3503.8601,N,8508.8965,W,244.9,0,0.41,11.65,199.73
28639,3503.8599,N,8508.8965,W,244.9,0,0.39,11.66,199.71
28640,3503.8599,N,8508.8965,W,244.9,0,0.38,11.66,199.67
28641,3503.8601,N,8508.8965,W,244.9,0,0.37,11.69,199.80
28642,3503.8601,N,8508.8965,W,244.9,0,0.38,11.65,199.79
28643,3503.8596,N,8508.8965,W,244.9,0,0.38,11.66,199.75
28644,3503.8596,N,8508.8965,W,244.9,0,0.37,11.65,199.70
28645,3503.8594,N,8508.8965,W,245.0,0,0.37,11.67,199.76
28646,3503.8594,N,8508.8965,W,245.0,0,0.41,11.64,199.67
28647,3503.8591,N,8508.8965,W,245.0,0,0.39,11.65,199.63
28648,3503.8589,N,8508.8975,W,245.0,0,0.37,11.66,199.62
28649,3503.8589,N,8508.8975,W,245.0,0,0.39,11.65,199.67
28650,3503.8589,N,8508.8975,W,245.0,0,0.37,11.66,199.65
28651,3503.8589,N,8508.8975,W,245.0,0,0.39,11.67,199.91
28652,3503.8589,N,8508.8975,W,245.0,0,0.34,11.67,200.04
28653,3503.8589,N,8508.8975,W,245.0,0,0.36,11.65,200.09
28654,3503.8589,N,8508.8975,W,245.0,0,0.39,11.64,200.08
28655,3503.8589,N,8508.8975,W,245.0,0,0.37,11.66,200.14
28656,3503.8589,N,8508.8975,W,245.0,0,0.36,11.65,200.24
28657,3503.8591,N,8508.8975,W,245.1,0,0.39,11.66,200.36
28658,3503.8589,N,8508.8975,W,245.1,0,0.36,11.65,200.23
28659,3503.8589,N,8508.8975,W,245.1,0,0.39,11.64,200.23
28660,3503.8589,N,8508.8975,W,245.1,0,0.40,11.64,199.98
28661,3503.8589,N,8508.8975,W,245.1,0,0.41,11.66,200.08
28662,3503.8589,N,8508.8975,W,245.0,0,0.36,11.68,200.10
28663,3503.8589,N,8508.8975,W,245.0,0,0.39,11.67,200.16
28664,3503.8589,N,8508.8975,W,245.0,0,0.35,11.66,200.36
28665,3503.8589,N,8508.8975,W,245.1,0,0.39,11.66,200.31
28666,3503.8589,N,8508.8975,W,245.1,0,0.35,11.66,200.19
28667,3503.8589,N,8508.8975,W,245.1,0,0.39,11.67,200.21
28668,3503.8589,N,8508.8975,W,245.1,0,0.38,11.65,200.14
28669,3503.8589,N,8508.8975,W,245.1,0,0.42,11.65,200.00
28670,3503.8589,N,8508.8975,W,245.1,0,0.40,11.65,199.88
28671,3503.8589,N,8508.8975,W,245.1,0,0.40,11.65,199.80
28672,3503.8586,N,8508.8975,W,245.1,0,0.38,11.64,199.69
28673,3503.8586,N,8508.8975,W,245.0,0,0.37,11.65,199.74
28674,3503.8586,N,8508.8965,W,245.0,0,0.38,11.65,200.02
28675,3503.8586,N,8508.8965,W,245.0,0,0.37,11.64,200.04
28676,3503.8586,N,8508.8965,W,245.0,0,0.37,11.66,200.08
28677,3503.8591,N,8508.8975,W,244.9,0,0.39,11.66,200.02
28678,3503.8594,N,8508.8975,W,244.9,0,0.37,11.65,200.01
28679,3503.8596,N,8508.8975,W,244.9,0,0.38,11.64,199.97
28680,3503.8596,N,8508.8975,W,244.9,0,0.35,11.66,199.89
28681,3503.8596,N,8508.8975,W,244.9,0,0.41,11.66,199.89
28682,3503.8596,N,8508.8975,W,244.9,0,0.37,11.65,199.77
28683,3503.8596,N,8508.8975,W,244.9,0,0.39,11.65,199.83
28684,3503.8596,N,8508.8975,W,244.9,0,0.36,11.67,199.88
28685,3503.8596,N,8508.8975,W,244.9,0,0.35,11.67,200.04
28686,3503.8596,N,8508.8975,W,244.9,0,0.38,11.68,200.08
28687,3503.8596,N,8508.8984,W,244.9,0,0.37,11.68,200.15
28688,3503.8596,N,8508.8984,W,244.9,0,0.37,11.66,200.35
28689,3503.8596,N,8508.8984,W,244.9,0,0.36,11.66,200.56
28690,3503.8596,N,8508.8984,W,244.9,0,0.36,11.67,200.75
28691,3503.8596,N,8508.8984,W,244.9,0,0.38,11.66,200.70
28692,3503.8596,N,8508.8984,W,244.8,0,0.37,11.68,200.60
28693,3503.8599,N,8508.8984,W,244.8,0,0.33,11.66,200.63
28694,3503.8599,N,8508.8984,W,244.8,0,0.40,11.67,200.48
28695,3503.8599,N,8508.8984,W,244.8,0,0.44,11.66,200.19
28696,3503.8599,N,8508.8984,W,244.9,0,0.38,11.66,200.11
28697,3503.8599,N,8508.8984,W,244.9,0,0.38,11.66,200.06
28698,3503.8599,N,8508.8984,W,244.9,0,0.36,11.66,200.16
28699,3503.8596,N,8508.8984,W,244.9,0,0.36,11.69,200.20
28700,3503.8596,N,8508.8984,W,245.2,0,0.38,11.64,200.24
28701,3503.8596,N,8508.8984,W,245.2,0,0.38,11.65,200.46
28702,3503.8596,N,8508.8984,W,245.2,0,0.39,11.66,200.51
28703,3503.8596,N,8508.8984,W,245.2,0,0.37,11.64,200.52
28704,3503.8596,N,8508.8975,W,245.2,0,0.35,11.67,200.69
28705,3503.8596,N,8508.8984,W,245.2,0,0.39,11.65,200.69
28706,3503.8596,N,8508.8984,W,245.2,0,0.36,11.65,200.66
28707,3503.8594,N,8508.8984,W,245.2,0,0.39,11.65,200.66
28708,3503.8596,N,8508.8975,W,245.1,0,0.37,11.67,200.78
28709,3503.8596,N,8508.8975,W,245.1,0,0.38,11.65,200.84
28710,3503.8596,N,8508.8975,W,245.1,0,0.39,11.63,200.83
28711,3503.8596,N,8508.8975,W,245.1,0,0.42,11.67,200.75
28712,3503.8596,N,8508.8975,W,245.1,0,0.37,11.65,200.77
28713,3503.8596,N,8508.8975,W,245.2,0,0.38,11.66,200.88
28714,3503.8596,N,8508.8975,W,245.2,0,0.38,11.64,200.79
28715,3503.8596,N,8508.8975,W,245.2,0,0.37,11.63,200.69
28716,3503.8596,N,8508.8975,W,245.1,0,0.41,11.66,200.60
28717,3503.8596,N,8508.8975,W,245.1,0,0.37,11.66,200.61
28718,3503.8596,N,8508.8975,W,245.1,0,0.40,11.65,200.55
28719,3503.8596,N,8508.8975,W,245.1,0,0.36,11.67,200.54
28720,3503.8596,N,8508.8975,W,245.1,0,0.38,11.67,200.56
28721,3503.8596,N,8508.8975,W,245.1,0,0.39,11.66,200.55
28722,3503.8596,N,8508.8965,W,245.0,0,0.38,11.66,200.53
28723,3503.8596,N,8508.8965,W,245.0,0,0.35,11.65,200.49
28724,3503.8596,N,8508.8965,W,245.0,0,0.40,11.64,200.40
28725,3503.8596,N,8508.8965,W,245.1,0,0.37,11.64,200.46
28726,3503.8596,N,8508.8965,W,245.1,0,0.39,11.64,200.46
28727,3503.8594,N,8508.8965,W,245.1,0,0.36,11.65,200.55
28728,3503.8594,N,8508.8965,W,245.1,0,0.36,11.67,200.65
28729,3503.8594,N,8508.8965,W,245.1,0,0.39,11.66,200.76
28730,3503.8594,N,8508.8965,W,245.2,0,0.37,11.67,200.81
28731,3503.8594,N,8508.8965,W,245.2,0,0.41,11.65,200.77
28732,3503.8594,N,8508.8965,W,245.2,0,0.37,11.64,200.58
28733,3503.8591,N,8508.8965,W,245.2,0,0.40,11.65,200.45
28734,3503.8589,N,8508.8965,W,245.2,0,0.40,11.64,200.12
28735,3503.8591,N,8508.8965,W,245.2,0,0.39,11.64,200.08
28736,3503.8591,N,8508.8965,W,245.2,0,0.38,11.65,200.09
28737,3503.8589,N,8508.8965,W,245.2,0,0.38,11.67,200.02
28738,3503.8589,N,8508.8965,W,245.2,0,0.38,11.65,200.03
28739,3503.8591,N,8508.8965,W,245.2,0,0.36,11.65,199.94
28740,3503.8591,N,8508.8965,W,245.2,0,0.39,11.65,199.94
28741,3503.8591,N,8508.8965,W,245.2,0,0.39,11.66,200.00
28742,3503.8591,N,8508.8965,W,245.2,0,0.37,11.66,200.15
28743,3503.8589,N,8508.8965,W,245.2,0,0.35,11.65,200.14
28744,3503.8589,N,8508.8965,W,245.2,0,0.37,11.64,200.14
28745,3503.8586,N,8508.8965,W,245.2,0,0.37,11.66,200.32
28746,3503.8586,N,8508.8965,W,245.2,0,0.38,11.66,200.32
28747,3503.8586,N,8508.8965,W,245.2,0,0.36,11.66,200.32
28748,3503.8586,N,8508.8965,W,245.2,0,0.39,11.66,200.25
28749,3503.8584,N,8508.8965,W,245.2,0,0.40,11.64,200.36
28750,3503.8584,N,8508.8965,W,245.2,0,0.38,11.63,200.46
28751,3503.8584,N,8508.8975,W,245.2,0,0.35,11.66,200.65
28752,3503.8582,N,8508.8975,W,245.3,0,0.37,11.65,200.69
28753,3503.8582,N,8508.8975,W,245.3,0,0.38,11.64,200.70
28754,3503.8582,N,8508.8975,W,245.3,0,0.37,11.66,200.80
28755,3503.8582,N,8508.8975,W,245.3,0,0.38,11.65,200.69
28756,3503.8582,N,8508.8975,W,245.3,0,0.38,11.65,200.71
28757,3503.8582,N,8508.8975,W,245.4,0,0.41,11.65,200.70
28758,3503.8582,N,8508.8975,W,245.4,0,0.37,11.65,200.63
28759,3503.8582,N,8508.8975,W,245.4,0,0.39,11.66,200.64
28760,3503.8582,N,8508.8975,W,245.5,0,0.39,11.65,200.65
28761,3503.8582,N,8508.8975,W,245.5,0,0.37,11.65,200.61
28762,3503.8582,N,8508.8975,W,245.5,0,0.40,11.66,200.54
28763,3503.8582,N,8508.8984,W,245.5,0,0.38,11.66,200.63
28764,3503.8582,N,8508.8984,W,245.5,0,0.38,11.66,200.70
28765,3503.8582,N,8508.8984,W,245.5,0,0.39,11.64,200.63
28766,3503.8582,N,8508.8984,W,245.5,0,0.36,11.67,200.60
28767,3503.8582,N,8508.8984,W,245.5,0,0.40,11.66,200.51
28768,3503.8582,N,8508.8984,W,245.5,0,0.39,11.66,200.43
28769,3503.8582,N,8508.8984,W,245.5,0,0.39,11.65,200.37
28770,3503.8582,N,8508.8984,W,245.5,0,0.40,11.66,200.51
28771,3503.8582,N,8508.8984,W,245.5,0,0.40,11.66,200.43
28772,3503.8582,N,8508.8984,W,245.5,0,0.38,11.66,200.36
28773,3503.8582,N,8508.8984,W,245.5,0,0.39,11.64,200.26
28774,3503.8582,N,8508.8984,W,245.5,0,0.37,11.67,200.28
28775,3503.8582,N,8508.8984,W,245.5,0,0.37,11.64,200.14
28776,3503.8582,N,8508.8984,W,245.6,0,0.35,11.65,200.16
28777,3503.8582,N,8508.8984,W,245.6,0,0.38,11.65,200.25
28778,3503.8582,N,8508.8984,W,245.6,0,0.38,11.66,200.37
28779,3503.8582,N,8508.8984,W,245.6,0,0.38,11.68,200.44
28780,3503.8582,N,8508.8975,W,245.6,0,0.38,11.65,200.44
28781,3503.8582,N,8508.8975,W,245.6,0,0.40,11.67,200.44
28782,3503.8582,N,8508.8975,W,245.6,0,0.38,11.66,200.36
28783,3503.8582,N,8508.8975,W,245.6,0,0.38,11.66,200.38
28784,3503.8579,N,8508.8984,W,245.6,0,0.40,11.67,200.42
28785,3503.8579,N,8508.8975,W,245.6,0,0.37,11.66,200.40
28786,3503.8579,N,8508.8975,W,245.6,0,0.38,11.65,200.47
28787,3503.8579,N,8508.8975,W,245.6,0,0.38,11.68,200.49
28788,3503.8579,N,8508.8975,W,245.6,0,0.37,11.66,200.52
28789,3503.8577,N,8508.8975,W,245.6,0,0.40,11.66,200.53
28790,3503.8574,N,8508.8984,W,245.7,0,0.39,11.65,200.55
28791,3503.8574,N,8508.8984,W,245.7,0,0.41,11.65,200.45
28792,3503.8574,N,8508.8984,W,245.7,0,0.35,11.65,200.37
28793,3503.8574,N,8508.8975,W,245.7,0,0.41,11.65,200.28
28794,3503.8574,N,8508.8975,W,245.7,0,0.38,11.67,200.30
28795,3503.8574,N,8508.8975,W,245.7,0,0.38,11.66,200.32
28796,3503.8574,N,8508.8975,W,245.7,0,0.37,11.66,200.33
28797,3503.8574,N,8508.8975,W,245.7,0,0.38,11.66,200.32
28798,3503.8574,N,8508.8975,W,245.8,0,0.40,11.65,200.22
28799,3503.8574,N,8508.8975,W,245.8,0,0.38,11.65,200.17
28800,3503.8574,N,8508.8975,W,245.8,0,0.36,11.66,200.22
28801,3503.8569,N,8508.8984,W,245.8,0,0.37,11.68,200.27
28802,3503.8567,N,8508.8984,W,245.8,0,0.35,11.65,200.26
28803,3503.8567,N,8508.8984,W,245.8,0,0.37,11.65,200.15
28804,3503.8567,N,8508.8984,W,245.8,0,0.40,11.66,200.14
28805,3503.8567,N,8508.8994,W,245.8,0,0.36,11.65,200.11
28806,3503.8567,N,8508.8994,W,245.8,0,0.38,11.66,200.12
28807,3503.8567,N,8508.8994,W,245.8,0,0.41,11.66,200.11
28808,3503.8567,N,8508.8994,W,245.8,0,0.39,11.64,200.06
28809,3503.8567,N,8508.8994,W,245.8,0,0.36,11.65,200.15
28810,3503.8567,N,8508.8984,W,245.8,0,0.38,11.64,200.19
28811,3503.8567,N,8508.8984,W,245.8,0,0.39,11.66,200.24
28812,3503.8567,N,8508.8984,W,245.8,0,0.38,11.65,200.29
28813,3503.8567,N,8508.8984,W,245.8,0,0.37,11.66,200.25
28814,3503.8567,N,8508.8984,W,245.8,0,0.37,11.67,200.30
28815,3503.8567,N,8508.8984,W,245.8,0,0.39,11.66,200.47
28816,3503.8567,N,8508.8984,W,245.8,0,0.37,11.66,200.63
28817,3503.8567,N,8508.8984,W,245.8,0,0.34,11.63,200.72
28818,3503.8567,N,8508.8984,W,245.8,0,0.36,11.66,200.79
28819,3503.8567,N,8508.8984,W,245.8,0,0.42,11.65,200.74
28820,3503.8567,N,8508.8984,W,245.8,0,0.36,11.65,200.73
28821,3503.8567,N,8508.8984,W,245.8,0,0.39,11.64,200.69
28822,3503.8567,N,8508.8984,W,245.8,0,0.38,11.66,200.72
28823,3503.8567,N,8508.8984,W,245.8,0,0.41,11.65,200.63
28824,3503.8567,N,8508.8984,W,245.8,0,0.41,11.65,200.50
28825,3503.8567,N,8508.8984,W,245.8,0,0.40,11.66,200.44
28826,3503.8567,N,8508.8984,W,245.8,0,0.39,11.65,200.37
28827,3503.8567,N,8508.8984,W,245.8,0,0.39,11.64,200.33
28828,3503.8567,N,8508.8984,W,245.9,0,0.39,11.66,200.20
28829,3503.8567,N,8508.8984,W,245.9,0,0.37,11.65,199.97
28830,3503.8567,N,8508.8984,W,245.9,0,0.39,11.66,199.76
28831,3503.8567,N,8508.8984,W,245.9,0,0.38,11.66,199.83
28832,3503.8567,N,8508.8984,W,245.9,0,0.38,11.66,199.90
28833,3503.8567,N,8508.8984,W,245.9,0,0.37,11.65,199.93
28834,3503.8567,N,8508.8984,W,245.9,0,0.37,11.65,199.99
28835,3503.8567,N,8508.8984,W,245.8,0,0.37,11.64,199.85
28836,3503.8567,N,8508.8984,W,245.8,0,0.35,11.66,199.92
28837,3503.8567,N,8508.8984,W,245.8,0,0.40,11.65,199.94
28838,3503.8567,N,8508.8984,W,245.8,0,0.39,11.66,199.93
28839,3503.8567,N,8508.8984,W,245.9,0,0.36,11.65,200.04
28840,3503.8567,N,8508.8984,W,245.9,0,0.39,11.66,200.08
28841,3503.8567,N,8508.8984,W,245.9,0,0.37,11.64,200.30
28842,3503.8567,N,8508.8984,W,245.9,0,0.36,11.65,200.46
28843,3503.8567,N,8508.8984,W,245.9,0,0.36,11.67,200.44
28844,3503.8567,N,8508.8984,W,245.9,0,0.35,11.66,200.53
28845,3503.8567,N,8508.8984,W,245.9,0,0.39,11.65,200.53
28846,3503.8567,N,8508.8984,W,245.9,0,0.38,11.65,200.48
28847,3503.8567,N,8508.8975,W,245.9,0,0.37,11.68,200.59
28848,3503.8567,N,8508.8975,W,245.9,0,0.41,11.65,200.62
28849,3503.8564,N,8508.8975,W,245.9,0,0.40,11.66,200.64
28850,3503.8564,N,8508.8975,W,245.9,0,0.37,11.65,200.61
28851,3503.8569,N,8508.8975,W,245.9,0,0.36,11.65,200.62
28852,3503.8569,N,8508.8975,W,245.9,0,0.38,11.64,200.54
28853,3503.8569,N,8508.8975,W,245.9,0,0.38,11.66,200.23
28854,3503.8569,N,8508.8975,W,245.9,0,0.37,11.64,200.08
28855,3503.8569,N,8508.8975,W,245.9,0,0.38,11.65,199.99
28856,3503.8569,N,8508.8975,W,245.9,0,0.37,11.69,200.03
28857,3503.8569,N,8508.8975,W,246.0,0,0.35,11.65,199.99
28858,3503.8569,N,8508.8975,W,246.0,0,0.37,11.66,200.11
28859,3503.8569,N,8508.8975,W,246.0,0,0.40,11.67,200.16
28860,3503.8569,N,8508.8975,W,246.0,0,0.37,11.65,200.20
28861,3503.8569,N,8508.8975,W,246.0,0,0.38,11.65,200.05
28862,3503.8569,N,8508.8975,W,246.0,0,0.32,11.68,200.32
28863,3503.8567,N,8508.8975,W,245.9,0,0.37,11.65,200.38
28864,3503.8567,N,8508.8975,W,245.9,0,0.37,11.65,200.49
28865,3503.8567,N,8508.8975,W,245.9,0,0.35,11.65,200.47
28866,3503.8567,N,8508.8975,W,245.9,0,0.34,11.64,200.58
28867,3503.8567,N,8508.8975,W,245.9,0,0.43,11.64,200.38
28868,3503.8564,N,8508.8975,W,246.0,0,0.37,11.64,200.27
28869,3503.8564,N,8508.8975,W,246.0,0,0.38,11.68,200.28
28870,3503.8562,N,8508.8975,W,246.0,0,0.37,11.67,200.21
28871,3503.8562,N,8508.8975,W,246.0,0,0.37,11.66,200.13
28872,3503.8562,N,8508.8975,W,246.0,0,0.36,11.66,200.08
28873,3503.8564,N,8508.8984,W,246.0,0,0.34,11.66,200.19
28874,3503.8564,N,8508.8984,W,246.0,0,0.38,11.65,200.18
28875,3503.8564,N,8508.8984,W,246.0,0,0.38,11.65,200.23
28876,3503.8564,N,8508.8984,W,246.0,0,0.39,11.65,200.16
28877,3503.8562,N,8508.8984,W,245.9,0,0.38,11.66,200.17
28878,3503.8564,N,8508.8984,W,246.0,0,0.36,11.66,200.19
28879,3503.8564,N,8508.8984,W,246.0,0,0.35,11.66,200.27
28880,3503.8564,N,8508.8984,W,246.0,0,0.38,11.65,200.24
28881,3503.8564,N,8508.8984,W,246.0,0,0.38,11.67,200.35
28882,3503.8564,N,8508.8984,W,246.0,0,0.36,11.66,200.39
28883,3503.8564,N,8508.8984,W,246.0,0,0.40,11.65,200.41
28884,3503.8562,N,8508.8984,W,246.0,0,0.38,11.63,200.30
28885,3503.8562,N,8508.8984,W,246.0,0,0.39,11.65,200.23
28886,3503.8562,N,8508.8984,W,246.0,0,0.41,11.65,200.20
28887,3503.8562,N,8508.8984,W,246.0,0,0.37,11.65,200.36
28888,3503.8564,N,8508.8984,W,246.0,0,0.37,11.67,200.44
28889,3503.8564,N,8508.8984,W,246.1,0,0.35,11.65,200.51
28890,3503.8562,N,8508.8984,W,246.0,0,0.39,11.64,200.49
28891,3503.8562,N,8508.8984,W,246.0,0,0.41,11.66,200.42
28892,3503.8562,N,8508.8984,W,246.0,0,0.37,11.67,200.57
28893,3503.8562,N,8508.8984,W,246.1,0,0.39,11.65,200.63
28894,3503.8560,N,8508.8984,W,246.1,0,0.38,11.65,200.64
28895,3503.8560,N,8508.8984,W,246.0,0,0.36,11.66,200.63
28896,3503.8560,N,8508.8984,W,246.0,0,0.38,11.65,200.48
28897,3503.8560,N,8508.8984,W,246.0,0,0.37,11.65,200.50
28898,3503.8560,N,8508.8984,W,246.1,0,0.39,11.66,200.52
28899,3503.8560,N,8508.8984,W,246.1,0,0.39,11.66,200.53
28900,3503.8560,N,8508.8984,W,246.1,0,0.38,11.68,200.67
28901,3503.8560,N,8508.8984,W,246.1,0,0.37,11.67,200.68
28902,3503.8560,N,8508.8975,W,246.1,0,0.37,11.65,200.59
28903,3503.8560,N,8508.8975,W,246.1,0,0.35,11.66,200.66
28904,3503.8560,N,8508.8975,W,246.1,0,0.40,11.65,200.64
28905,3503.8560,N,8508.8975,W,246.1,0,0.32,11.67,200.85
28906,3503.8560,N,8508.8975,W,246.1,0,0.40,11.65,200.89
28907,3503.8557,N,8508.8975,W,246.2,0,0.38,11.66,200.93
28908,3503.8557,N,8508.8975,W,246.2,0,0.39,11.63,200.87
28909,3503.8557,N,8508.8975,W,246.2,0,0.39,11.67,200.72
28910,3503.8557,N,8508.8975,W,246.2,0,0.38,11.64,200.68
28911,3503.8557,N,8508.8975,W,246.2,0,0.36,11.65,200.67
28912,3503.8557,N,8508.8975,W,246.2,0,0.39,11.64,200.81
28913,3503.8557,N,8508.8975,W,246.2,0,0.41,11.65,200.80
28914,3503.8557,N,8508.8975,W,246.2,0,0.39,11.64,200.76
28915,3503.8560,N,8508.8975,W,246.2,0,0.40,11.64,200.60
28916,3503.8557,N,8508.8975,W,246.1,0,0.36,11.66,200.56
28917,3503.8557,N,8508.8975,W,246.1,0,0.37,11.65,200.51
28918,3503.8557,N,8508.8975,W,246.1,0,0.41,11.65,200.44
28919,3503.8560,N,8508.8975,W,246.1,0,0.37,11.64,200.43
28920,3503.8560,N,8508.8975,W,246.1,0,0.36,11.67,200.53
28921,3503.8557,N,8508.8975,W,246.1,0,0.38,11.65,200.48
28922,3503.8557,N,8508.8975,W,246.1,0,0.34,11.66,200.43
28923,3503.8557,N,8508.8975,W,246.1,0,0.36,11.65,200.55
28924,3503.8557,N,8508.8975,W,246.0,0,0.36,11.67,200.48
28925,3503.8557,N,8508.8975,W,246.0,0,0.36,11.65,200.49
28926,3503.8557,N,8508.8975,W,246.0,0,0.37,11.65,200.59
28927,3503.8562,N,8508.8984,W,246.0,0,0.36,11.66,200.66
28928,3503.8562,N,8508.8984,W,246.0,0,0.38,11.66,200.57
28929,3503.8562,N,8508.8975,W,246.0,0,0.39,11.65,200.48
28930,3503.8562,N,8508.8975,W,246.0,0,0.38,11.64,200.28
28931,3503.8562,N,8508.8975,W,246.0,0,0.36,11.67,200.44
28932,3503.8562,N,8508.8975,W,246.1,0,0.38,11.65,200.58
28933,3503.8562,N,8508.8975,W,246.1,0,0.37,11.66,200.59
28934,3503.8562,N,8508.8975,W,246.1,0,0.39,11.64,200.58
28935,3503.8562,N,8508.8975,W,246.1,0,0.39,11.66,200.63
28936,3503.8564,N,8508.8975,W,246.1,0,0.41,11.65,200.65
28937,3503.8562,N,8508.8975,W,246.1,0,0.40,11.65,200.61
28938,3503.8562,N,8508.8975,W,246.1,0,0.37,11.67,200.72
28939,3503.8562,N,8508.8975,W,246.1,0,0.38,11.66,200.77
28940,3503.8562,N,8508.8975,W,246.1,0,0.37,11.64,200.76
28941,3503.8562,N,8508.8975,W,246.1,0,0.38,11.66,200.73
28942,3503.8562,N,8508.8975,W,246.2,0,0.37,11.67,200.74
28943,3503.8560,N,8508.8975,W,246.2,0,0.40,11.65,200.81
28944,3503.8560,N,8508.8975,W,246.2,0,0.38,11.64,200.63
28945,3503.8557,N,8508.8984,W,246.2,0,0.37,11.66,200.61
28946,3503.8557,N,8508.8984,W,246.1,0,0.39,11.65,200.70
28947,3503.8557,N,8508.8984,W,246.1,0,0.40,11.65,200.69
28948,3503.8557,N,8508.8984,W,246.1,0,0.37,11.66,200.63
28949,3503.8557,N,8508.8984,W,246.1,0,0.36,11.63,200.44
28950,3503.8557,N,8508.8975,W,246.2,0,0.38,11.67,200.39
28951,3503.8557,N,8508.8984,W,246.2,0,0.37,11.64,200.45
28952,3503.8557,N,8508.8984,W,246.2,0,0.39,11.65,200.40
28953,3503.8557,N,8508.8975,W,246.2,0,0.38,11.66,200.42
28954,3503.8557,N,8508.8975,W,246.1,0,0.36,11.66,200.44
28955,3503.8555,N,8508.8975,W,246.1,0,0.42,11.66,200.35
28956,3503.8557,N,8508.8975,W,246.1,0,0.37,11.64,200.39
28957,3503.8555,N,8508.8975,W,246.2,0,0.37,11.64,200.41
28958,3503.8555,N,8508.8975,W,246.2,0,0.39,11.64,200.33
28959,3503.8557,N,8508.8984,W,246.2,0,0.34,11.65,200.40
28960,3503.8557,N,8508.8984,W,246.2,0,0.36,11.65,200.46
28961,3503.8557,N,8508.8984,W,246.2,0,0.38,11.65,200.34
28962,3503.8557,N,8508.8984,W,246.2,0,0.39,11.66,200.39
28963,3503.8557,N,8508.8984,W,246.2,0,0.38,11.67,200.40
28964,3503.8557,N,8508.8984,W,246.2,0,0.40,11.63,200.31
28965,3503.8557,N,8508.8984,W,246.2,0,0.35,11.65,200.21
28966,3503.8557,N,8508.8984,W,246.2,0,0.38,11.65,200.30
28967,3503.8555,N,8508.8984,W,246.2,0,0.39,11.65,200.30
28968,3503.8557,N,8508.8984,W,246.2,0,0.38,11.66,200.32
28969,3503.8555,N,8508.8984,W,246.2,0,0.38,11.66,200.44
28970,3503.8555,N,8508.8984,W,246.2,0,0.41,11.64,200.36
28971,3503.8555,N,8508.8984,W,246.2,0,0.40,11.64,200.33
28972,3503.8555,N,8508.8984,W,246.2,0,0.38,11.63,200.41
28973,3503.8555,N,8508.8984,W,246.2,0,0.36,11.67,200.56
28974,3503.8555,N,8508.8984,W,246.2,0,0.36,11.66,200.75
28975,3503.8555,N,8508.8984,W,246.2,0,0.39,11.66,200.94
28976,3503.8555,N,8508.8984,W,246.2,0,0.38,11.65,200.93
28977,3503.8557,N,8508.8984,W,246.3,0,0.36,11.66,200.97
28978,3503.8557,N,8508.8984,W,246.3,0,0.39,11.67,200.93
28979,3503.8557,N,8508.8984,W,246.3,0,0.36,11.64,200.96
28980,3503.8557,N,8508.8984,W,246.3,0,0.37,11.66,201.01
28981,3503.8560,N,8508.8984,W,246.3,0,0.41,11.63,200.95
28982,3503.8557,N,8508.8984,W,246.3,0,0.37,11.65,200.88
28983,3503.8557,N,8508.8984,W,246.3,0,0.36,11.66,200.94
28984,3503.8557,N,8508.8984,W,246.3,0,0.38,11.67,200.87
28985,3503.8557,N,8508.8984,W,246.3,0,0.37,11.64,200.89
28986,3503.8560,N,8508.8984,W,246.3,0,0.37,11.68,200.88
28987,3503.8562,N,8508.8984,W,246.3,0,0.38,11.68,201.04
28988,3503.8560,N,8508.8984,W,246.3,0,0.36,11.64,201.13
28989,3503.8560,N,8508.8984,W,246.3,0,0.37,11.65,201.27
28990,3503.8560,N,8508.8984,W,246.3,0,0.38,11.66,201.23
28991,3503.8560,N,8508.8984,W,246.3,0,0.40,11.66,201.17
28992,3503.8560,N,8508.8984,W,246.3,0,0.40,11.65,200.99
28993,3503.8560,N,8508.8984,W,246.3,0,0.37,11.66,201.07
28994,3503.8560,N,8508.8984,W,246.3,0,0.37,11.64,201.15
28995,3503.8560,N,8508.8984,W,246.3,0,0.36,11.65,201.12
28996,3503.8560,N,8508.8984,W,246.4,0,0.41,11.64,200.99
28997,3503.8560,N,8508.8984,W,246.4,0,0.38,11.65,201.01
28998,3503.8560,N,8508.8984,W,246.4,0,0.40,11.66,201.06
28999,3503.8560,N,8508.8984,W,246.4,0,0.39,11.67,201.06
29000,3503.8560,N,8508.8984,W,246.4,0,0.40,11.64,200.94
29001,3503.8557,N,8508.8984,W,246.4,0,0.38,11.64,201.00
29002,3503.8557,N,8508.8984,W,246.4,0,0.37,11.65,201.00
